ID;Data Adicionada;Última Alteração;Último Editor;Empresa Doadora;Empresa Recebedora;Tipo;Algoritmo;Jornal;Viés;Nota
78;2035-06-27T21:00:00;2035-06-27T21:00:00;Olokun Daramola;Brown, Clarke and Martinez;Cod Table;Event.Fishing;ShadGPT;Haacklee Herald;Positivo;0.9948
79;2035-06-27T17:00:00;2035-06-27T17:00:00;Urashima Tarō;Brown, Clarke and Martinez;Cod Table;Event.Fishing.SustainableFishing;BassLine;Lomark Daily;Positivo;0.9468
80;2035-06-27T17:00:00;2035-06-27T17:00:00;Urashima Tarō;Brown, Clarke and Martinez;Cod Table;Event.Fishing;BassLine;Lomark Daily;Positivo;0.9468
81;2035-06-27T17:00:00;2035-06-27T17:00:00;Urashima Tarō;Brown, Clarke and Martinez;Cod Table;Event.Fishing;BassLine;Lomark Daily;Positivo;0.9468
82;2035-06-27T17:00:00;2035-06-27T17:00:00;Urashima Tarō;Brown, Clarke and Martinez;Cod Table;Event.Fishing;BassLine;Lomark Daily;Positivo;0.9468
83;2035-06-30T05:00:00;2035-06-30T05:00:00;Haenyeo Hyun-Ki;Brown, Clarke and Martinez;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;Haacklee Herald;Positivo;0.9601
84;2035-07-09T21:00:00;2035-07-09T21:00:00;Pelagia Alethea Mordoch;Brown, Clarke and Martinez;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;Haacklee Herald;Positivo;0.9948
85;2035-07-09T21:00:00;2035-07-09T21:00:00;Pelagia Alethea Mordoch;Brown, Clarke and Martinez;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;Haacklee Herald;Positivo;0.9948
86;2035-07-09T21:00:00;2035-07-09T21:00:00;Pelagia Alethea Mordoch;Brown, Clarke and Martinez;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;Haacklee Herald;Positivo;0.9948
87;2035-07-09T14:00:00;2035-07-09T14:00:00;Clepper Jessen;Brown, Clarke and Martinez;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;Lomark Daily;Positivo;0.9468
88;2035-07-09T14:00:00;2035-07-09T14:00:00;Clepper Jessen;Brown, Clarke and Martinez;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;Lomark Daily;Positivo;0.9468
89;2035-07-09T14:00:00;2035-07-09T14:00:00;Clepper Jessen;Brown, Clarke and Martinez;Cod Table;Event.Fishing;ShadGPT;Lomark Daily;Positivo;0.9468
90;2035-07-09T14:00:00;2035-07-09T14:00:00;Clepper Jessen;Brown, Clarke and Martinez;Cod Table;Event.Fishing;ShadGPT;Lomark Daily;Positivo;0.9468
91;2035-07-10T00:00:00;2035-07-10T00:00:00;Worf Peer;Brown, Clarke and Martinez;Cod Table;Event.Fishing.SustainableFishing;BassLine;The News Buoy;Positivo;0.9901
92;2035-07-10T00:00:00;2035-07-10T00:00:00;Worf Peer;Brown, Clarke and Martinez;Cod Table;Event.Fishing.SustainableFishing;BassLine;The News Buoy;Positivo;0.9901
93;2035-07-10T00:00:00;2035-07-10T00:00:00;Worf Peer;Brown, Clarke and Martinez;Cod Table;Event.Fishing;BassLine;The News Buoy;Positivo;0.9901
94;2035-07-22T20:00:00;2035-07-22T20:00:00;Pelagia Alethea Mordoch;Brown, Clarke and Martinez;Cod Table;Event.Fishing.SustainableFishing;BassLine;Haacklee Herald;Positivo;0.9948
95;2035-07-22T14:00:00;2035-07-22T14:00:00;Haenyeo Hyun-Ki;Brown, Clarke and Martinez;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;Lomark Daily;Positivo;0.9468
0;2035-02-03T23:00:00;2035-02-03T23:00:00;Jack Inch;Brown, Clarke and Martinez;Harrington Inc;Event.Communication.Conference;BassLine;Lomark Daily;Positivo;0.9468
0;2035-02-03T23:00:00;2035-02-03T23:00:00;Jack Inch;Brown, Clarke and Martinez;Frank Group;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9468
1;2035-02-07T02:00:00;2035-02-07T02:00:00;Kristin Baker;Brown, Clarke and Martinez;Frank Group;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9468
0;2035-02-03T23:00:00;2035-02-03T23:00:00;Jack Inch;Brown, Clarke and Martinez;Faulkner, Schmidt and Wheeler;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9468
1;2035-06-27T21:00:00;2035-06-27T21:00:00;Olokun Daramola;Brown, Clarke and Martinez;Faulkner, Schmidt and Wheeler;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9948
0;2035-02-03T23:00:00;2035-02-03T23:00:00;Jack Inch;Brown, Clarke and Martinez;Tracking_System;Event.Invest;BassLine;Lomark Daily;Positivo;0.9468
1;2035-02-03T01:00:00;2035-02-03T01:00:00;Olokun Daramola;Brown, Clarke and Martinez;Tracking_System;Event.Invest;BassLine;The News Buoy;Positivo;0.9901
2;2035-02-03T21:00:00;2035-02-03T21:00:00;Melinda Manning;Brown, Clarke and Martinez;Tracking_System;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9468
3;2035-02-06T16:00:00;2035-02-06T16:00:00;Jack Inch;Brown, Clarke and Martinez;Tracking_System;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9948
4;2035-02-06T17:00:00;2035-02-06T17:00:00;Clepper Jessen;Brown, Clarke and Martinez;Tracking_System;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9468
5;2035-02-27T12:00:00;2035-02-27T12:00:00;Jack Inch;Brown, Clarke and Martinez;Tracking_System;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9948
6;2035-02-27T07:00:00;2035-02-27T07:00:00;Jack Inch;Brown, Clarke and Martinez;Tracking_System;Event.Invest;BassLine;The News Buoy;Positivo;0.9901
7;2035-03-01T08:00:00;2035-03-01T08:00:00;Kristin Baker;Brown, Clarke and Martinez;Tracking_System;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9948
8;2035-03-01T07:00:00;2035-03-01T07:00:00;Clepper Jessen;Brown, Clarke and Martinez;Tracking_System;Event.Invest;BassLine;Lomark Daily;Positivo;0.9468
9;2035-03-01T12:00:00;2035-03-01T12:00:00;Harvey Janus;Brown, Clarke and Martinez;Tracking_System;Event.Invest;BassLine;The News Buoy;Positivo;0.9901
10;2035-03-02T07:00:00;2035-03-02T07:00:00;Harvey Janus;Brown, Clarke and Martinez;Tracking_System;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9948
11;2035-03-24T16:00:00;2035-03-24T16:00:00;Urashima Tarō;Brown, Clarke and Martinez;Tracking_System;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9948
12;2035-03-24T13:00:00;2035-03-24T13:00:00;Greta Grass-Hill;Brown, Clarke and Martinez;Tracking_System;Event.Invest;BassLine;The News Buoy;Positivo;0.9901
13;2035-03-28T06:00:00;2035-03-28T06:00:00;Worf Peer;Brown, Clarke and Martinez;Tracking_System;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9901
14;2035-05-09T23:00:00;2035-05-09T23:00:00;Haenyeo Hyun-Ki;Brown, Clarke and Martinez;Tracking_System;Event.Invest;BassLine;Lomark Daily;Positivo;0.9468
15;2035-05-09T03:00:00;2035-05-09T03:00:00;Jack Inch;Brown, Clarke and Martinez;Tracking_System;Event.Invest;BassLine;The News Buoy;Positivo;0.9901
16;2035-05-09T07:00:00;2035-05-09T07:00:00;Jack Inch;Brown, Clarke and Martinez;Tracking_System;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9948
17;2035-05-11T00:00:00;2035-05-11T00:00:00;Jack Inch;Brown, Clarke and Martinez;Tracking_System;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9948
18;2035-05-10T22:00:00;2035-05-10T22:00:00;Pelagia Alethea Mordoch;Brown, Clarke and Martinez;Tracking_System;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9901
19;2035-05-20T01:00:00;2035-05-20T01:00:00;Greta Grass-Hill;Brown, Clarke and Martinez;Tracking_System;Event.Invest;BassLine;Lomark Daily;Positivo;0.9468
20;2035-05-21T17:00:00;2035-05-21T17:00:00;Urashima Tarō;Brown, Clarke and Martinez;Tracking_System;Event.Invest;BassLine;Lomark Daily;Positivo;0.9468
21;2035-05-21T17:00:00;2035-05-21T17:00:00;Greta Grass-Hill;Brown, Clarke and Martinez;Tracking_System;Event.Invest;BassLine;The News Buoy;Positivo;0.9901
22;2035-05-27T20:00:00;2035-05-27T20:00:00;Olokun Daramola;Brown, Clarke and Martinez;Tracking_System;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9948
23;2035-06-27T04:00:00;2035-06-27T04:00:00;Melinda Manning;Brown, Clarke and Martinez;Tracking_System;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9948
24;2035-06-27T23:00:00;2035-06-27T23:00:00;Pelagia Alethea Mordoch;Brown, Clarke and Martinez;Tracking_System;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9468
25;2035-06-30T05:00:00;2035-06-30T05:00:00;Haenyeo Hyun-Ki;Brown, Clarke and Martinez;Tracking_System;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9601
26;2035-07-09T21:00:00;2035-07-09T21:00:00;Pelagia Alethea Mordoch;Brown, Clarke and Martinez;Tracking_System;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9948
27;2035-07-10T00:00:00;2035-07-10T00:00:00;Worf Peer;Brown, Clarke and Martinez;Tracking_System;Event.Invest;BassLine;The News Buoy;Positivo;0.9901
28;2035-07-15T09:00:00;2035-07-15T09:00:00;Jack Inch;Brown, Clarke and Martinez;Tracking_System;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9948
29;2035-07-15T01:00:00;2035-07-15T01:00:00;Greta Grass-Hill;Brown, Clarke and Martinez;Tracking_System;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9468
30;2035-07-15T23:00:00;2035-07-15T23:00:00;Greta Grass-Hill;Brown, Clarke and Martinez;Tracking_System;Event.Invest;BassLine;The News Buoy;Positivo;0.9901
31;2035-07-22T20:00:00;2035-07-22T20:00:00;Pelagia Alethea Mordoch;Brown, Clarke and Martinez;Tracking_System;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9948
32;2035-07-22T03:00:00;2035-07-22T03:00:00;Pelagia Alethea Mordoch;Brown, Clarke and Martinez;Tracking_System;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9901
0;2035-02-03T23:00:00;2035-02-03T23:00:00;Jack Inch;Brown, Clarke and Martinez;Watson-Gray;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9468
0;2035-02-03T23:00:00;2035-02-03T23:00:00;Jack Inch;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;BassLine;Lomark Daily;Positivo;0.9468
1;2035-02-03T21:00:00;2035-02-03T21:00:00;Melinda Manning;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;ShadGPT;Lomark Daily;Positivo;0.9468
2;2035-02-06T16:00:00;2035-02-06T16:00:00;Jack Inch;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;ShadGPT;Haacklee Herald;Positivo;0.9948
3;2035-02-06T17:00:00;2035-02-06T17:00:00;Clepper Jessen;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;ShadGPT;Lomark Daily;Positivo;0.9468
4;2035-02-06T11:00:00;2035-02-06T11:00:00;Junior Shurdlu;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;BassLine;The News Buoy;Positivo;0.9901
5;2035-02-27T18:00:00;2035-02-27T18:00:00;Haenyeo Hyun-Ki;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;BassLine;Lomark Daily;Positivo;0.9468
6;2035-02-27T07:00:00;2035-02-27T07:00:00;Jack Inch;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;BassLine;The News Buoy;Positivo;0.9901
7;2035-03-01T12:00:00;2035-03-01T12:00:00;Harvey Janus;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;BassLine;The News Buoy;Positivo;0.9901
8;2035-03-02T07:00:00;2035-03-02T07:00:00;Harvey Janus;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;ShadGPT;Haacklee Herald;Positivo;0.9948
9;2035-03-24T16:00:00;2035-03-24T16:00:00;Urashima Tarō;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;ShadGPT;Haacklee Herald;Positivo;0.9948
10;2035-03-24T09:00:00;2035-03-24T09:00:00;Clepper Jessen;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;BassLine;Lomark Daily;Positivo;0.9468
11;2035-03-28T16:00:00;2035-03-28T16:00:00;Haenyeo Hyun-Ki;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;BassLine;Haacklee Herald;Positivo;0.9948
12;2035-03-28T21:00:00;2035-03-28T21:00:00;Pelagia Alethea Mordoch;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;ShadGPT;Lomark Daily;Positivo;0.9468
13;2035-03-28T06:00:00;2035-03-28T06:00:00;Worf Peer;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;ShadGPT;The News Buoy;Positivo;0.9901
14;2035-05-10T22:00:00;2035-05-10T22:00:00;Pelagia Alethea Mordoch;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;ShadGPT;The News Buoy;Positivo;0.9901
15;2035-05-20T14:00:00;2035-05-20T14:00:00;Pelagia Alethea Mordoch;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;BassLine;The News Buoy;Positivo;0.9901
16;2035-05-21T17:00:00;2035-05-21T17:00:00;Urashima Tarō;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;BassLine;Lomark Daily;Positivo;0.9468
17;2035-05-21T17:00:00;2035-05-21T17:00:00;Greta Grass-Hill;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;BassLine;The News Buoy;Positivo;0.9901
18;2035-05-27T21:00:00;2035-05-27T21:00:00;Greta Grass-Hill;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;BassLine;Lomark Daily;Positivo;0.9468
19;2035-06-07T18:00:00;2035-06-07T18:00:00;Melinda Manning;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;ShadGPT;Haacklee Herald;Positivo;0.9948
20;2035-06-27T23:00:00;2035-06-27T23:00:00;Pelagia Alethea Mordoch;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;ShadGPT;Lomark Daily;Positivo;0.9468
21;2035-06-27T21:00:00;2035-06-27T21:00:00;Olokun Daramola;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;ShadGPT;Haacklee Herald;Positivo;0.9948
22;2035-06-30T05:00:00;2035-06-30T05:00:00;Haenyeo Hyun-Ki;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;ShadGPT;Haacklee Herald;Positivo;0.9601
23;2035-07-09T21:00:00;2035-07-09T21:00:00;Pelagia Alethea Mordoch;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;ShadGPT;Haacklee Herald;Positivo;0.9948
24;2035-07-10T00:00:00;2035-07-10T00:00:00;Worf Peer;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;BassLine;The News Buoy;Positivo;0.9901
25;2035-07-15T09:00:00;2035-07-15T09:00:00;Jack Inch;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;ShadGPT;Haacklee Herald;Positivo;0.9948
26;2035-07-15T01:00:00;2035-07-15T01:00:00;Greta Grass-Hill;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;ShadGPT;Lomark Daily;Positivo;0.9468
27;2035-07-15T23:00:00;2035-07-15T23:00:00;Greta Grass-Hill;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;BassLine;The News Buoy;Positivo;0.9901
28;2035-07-22T20:00:00;2035-07-22T20:00:00;Pelagia Alethea Mordoch;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;BassLine;Haacklee Herald;Positivo;0.9948
29;2035-07-22T14:00:00;2035-07-22T14:00:00;Haenyeo Hyun-Ki;Brown, Clarke and Martinez;Marine_Sanctuary;Event.Aid;ShadGPT;Lomark Daily;Positivo;0.9468
0;2035-02-03T01:00:00;2035-02-03T01:00:00;Olokun Daramola;Brown, Clarke and Martinez;Bell, Reynolds and Forbes;Event.Transaction;BassLine;The News Buoy;Positivo;0.9901
0;2035-02-03T01:00:00;2035-02-03T01:00:00;Olokun Daramola;Brown, Clarke and Martinez;Olsen-Haley;Event.Transaction;BassLine;The News Buoy;Positivo;0.9901
1;2035-07-10T00:00:00;2035-07-10T00:00:00;Worf Peer;Brown, Clarke and Martinez;Olsen-Haley;Event.Transaction;BassLine;The News Buoy;Positivo;0.9901
0;2035-02-03T20:00:00;2035-02-03T20:00:00;Urashima Tarō;Brown, Clarke and Martinez;Smith, Smith and Barber;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9948
0;2035-02-06T16:00:00;2035-02-06T16:00:00;Jack Inch;Brown, Clarke and Martinez;Moore-Simon;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9948
0;2035-02-06T16:00:00;2035-02-06T16:00:00;Jack Inch;Brown, Clarke and Martinez;Walker, Gonzalez and Blanchard;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9948
0;2035-02-06T17:00:00;2035-02-06T17:00:00;Clepper Jessen;Brown, Clarke and Martinez;Wilcox-Nelson;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9468
1;2035-03-01T08:00:00;2035-03-01T08:00:00;Kristin Baker;Brown, Clarke and Martinez;Wilcox-Nelson;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9948
2;2035-06-07T20:00:00;2035-06-07T20:00:00;Melinda Manning;Brown, Clarke and Martinez;Wilcox-Nelson;Event.Communication.Conference;BassLine;Lomark Daily;Positivo;0.9468
0;2035-02-06T17:00:00;2035-02-06T17:00:00;Clepper Jessen;Brown, Clarke and Martinez;Hernandez, Levy and Hanson;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9468
0;2035-02-06T11:00:00;2035-02-06T11:00:00;Junior Shurdlu;Brown, Clarke and Martinez;Floyd-Cantu;Event.Transaction;BassLine;The News Buoy;Positivo;0.9901
1;2035-05-10T16:00:00;2035-05-10T16:00:00;Urashima Tarō;Brown, Clarke and Martinez;Floyd-Cantu;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9468
0;2035-02-06T11:00:00;2035-02-06T11:00:00;Junior Shurdlu;Brown, Clarke and Martinez;Garcia, Merritt and Rose;Event.Transaction;BassLine;The News Buoy;Positivo;0.9901
0;2035-02-06T11:00:00;2035-02-06T11:00:00;Junior Shurdlu;Brown, Clarke and Martinez;Chavez, Anderson and Taylor;Event.Transaction;BassLine;The News Buoy;Positivo;0.9901
0;2035-02-07T02:00:00;2035-02-07T02:00:00;Kristin Baker;Brown, Clarke and Martinez;Thomas-Weaver;Event.Communication.Conference;BassLine;Lomark Daily;Positivo;0.9468
0;2035-02-07T02:00:00;2035-02-07T02:00:00;Kristin Baker;Brown, Clarke and Martinez;Thompson-Padilla;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9468
0;2035-02-07T02:00:00;2035-02-07T02:00:00;Kristin Baker;Brown, Clarke and Martinez;Haney Group;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9468
0;2035-02-07T02:00:00;2035-02-07T02:00:00;Kristin Baker;Brown, Clarke and Martinez;Brown-Stokes;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9468
0;2035-02-07T12:00:00;2035-02-07T12:00:00;Pelagia Alethea Mordoch;Brown, Clarke and Martinez;Jones Group;Event.Transaction;BassLine;The News Buoy;Positivo;0.9901
0;2035-02-07T12:00:00;2035-02-07T12:00:00;Pelagia Alethea Mordoch;Brown, Clarke and Martinez;Gallagher-Compton;Event.Transaction;BassLine;The News Buoy;Positivo;0.9901
1;2035-05-09T07:00:00;2035-05-09T07:00:00;Jack Inch;Brown, Clarke and Martinez;Gallagher-Compton;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9948
0;2035-02-07T12:00:00;2035-02-07T12:00:00;Pelagia Alethea Mordoch;Brown, Clarke and Martinez;Dawson, Miles and Little;Event.Transaction;BassLine;The News Buoy;Positivo;0.9901
0;2035-02-07T12:00:00;2035-02-07T12:00:00;Pelagia Alethea Mordoch;Brown, Clarke and Martinez;Nguyen, Marsh and Hall;Event.Transaction;BassLine;The News Buoy;Positivo;0.9901
1;2035-05-10T16:00:00;2035-05-10T16:00:00;Urashima Tarō;Brown, Clarke and Martinez;Nguyen, Marsh and Hall;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9468
0;2035-02-27T12:00:00;2035-02-27T12:00:00;Jack Inch;Brown, Clarke and Martinez;Lutz-Fleming;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9948
0;2035-02-27T12:00:00;2035-02-27T12:00:00;Jack Inch;Brown, Clarke and Martinez;Wu-Hart;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9948
0;2035-02-27T18:00:00;2035-02-27T18:00:00;Haenyeo Hyun-Ki;Brown, Clarke and Martinez;Blackwell, Clark and Lam;Event.Communication.Conference;BassLine;Lomark Daily;Positivo;0.9468
1;2035-05-09T07:00:00;2035-05-09T07:00:00;Jack Inch;Brown, Clarke and Martinez;Blackwell, Clark and Lam;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9948
2;2035-06-27T21:00:00;2035-06-27T21:00:00;Haenyeo Hyun-Ki;Brown, Clarke and Martinez;Blackwell, Clark and Lam;Event.Communication.Conference;BassLine;The News Buoy;Positivo;0.9901
3;2035-06-27T17:00:00;2035-06-27T17:00:00;Urashima Tarō;Brown, Clarke and Martinez;Blackwell, Clark and Lam;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9468
0;2035-02-27T07:00:00;2035-02-27T07:00:00;Jack Inch;Brown, Clarke and Martinez;Barnett Ltd;Event.Transaction;BassLine;The News Buoy;Positivo;0.9901
1;2035-03-02T22:00:00;2035-03-02T22:00:00;Jack Inch;Brown, Clarke and Martinez;Barnett Ltd;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9468
2;2035-07-09T14:00:00;2035-07-09T14:00:00;Clepper Jessen;Brown, Clarke and Martinez;Barnett Ltd;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9468
0;2035-03-01T08:00:00;2035-03-01T08:00:00;Kristin Baker;Brown, Clarke and Martinez;Bowers Group;Event.Communication.Conference;ShadGPT;Haacklee Herald;Positivo;0.9948
1;2035-03-28T06:00:00;2035-03-28T06:00:00;Worf Peer;Brown, Clarke and Martinez;Bowers Group;Event.Communication.Conference;ShadGPT;The News Buoy;Positivo;0.9901
0;2035-03-01T07:00:00;2035-03-01T07:00:00;Clepper Jessen;Brown, Clarke and Martinez;Sanchez-Moreno;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9468
1;2035-03-02T07:00:00;2035-03-02T07:00:00;Harvey Janus;Brown, Clarke and Martinez;Sanchez-Moreno;Event.Communication.Conference;ShadGPT;Haacklee Herald;Positivo;0.9948
0;2035-03-01T07:00:00;2035-03-01T07:00:00;Clepper Jessen;Brown, Clarke and Martinez;Bates-Anderson;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9468
0;2035-03-01T07:00:00;2035-03-01T07:00:00;Clepper Jessen;Brown, Clarke and Martinez;Graham-Andrews;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9468
0;2035-03-01T12:00:00;2035-03-01T12:00:00;Harvey Janus;Brown, Clarke and Martinez;Klein LLC;Event.Communication.Conference;BassLine;The News Buoy;Positivo;0.9901
1;2035-03-24T13:00:00;2035-03-24T13:00:00;Greta Grass-Hill;Brown, Clarke and Martinez;Klein LLC;Event.Communication.Conference;BassLine;The News Buoy;Positivo;0.9901
2;2035-07-22T03:00:00;2035-07-22T03:00:00;Pelagia Alethea Mordoch;Brown, Clarke and Martinez;Klein LLC;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9901
0;2035-03-01T12:00:00;2035-03-01T12:00:00;Harvey Janus;Brown, Clarke and Martinez;Martin LLC;Event.Transaction;BassLine;The News Buoy;Positivo;0.9901
1;2035-05-10T22:00:00;2035-05-10T22:00:00;Pelagia Alethea Mordoch;Brown, Clarke and Martinez;Martin LLC;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9901
0;2035-03-01T12:00:00;2035-03-01T12:00:00;Harvey Janus;Brown, Clarke and Martinez;Ross-Curtis;Event.Transaction;BassLine;The News Buoy;Positivo;0.9901
1;2035-03-28T16:00:00;2035-03-28T16:00:00;Haenyeo Hyun-Ki;Brown, Clarke and Martinez;Ross-Curtis;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9948
2;2035-03-28T16:00:00;2035-03-28T16:00:00;Haenyeo Hyun-Ki;Brown, Clarke and Martinez;Ross-Curtis;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9948
3;2035-05-10T16:00:00;2035-05-10T16:00:00;Urashima Tarō;Brown, Clarke and Martinez;Ross-Curtis;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9468
0;2035-03-01T12:00:00;2035-03-01T12:00:00;Harvey Janus;Brown, Clarke and Martinez;Maddox Group;Event.Transaction;BassLine;The News Buoy;Positivo;0.9901
0;2035-03-02T07:00:00;2035-03-02T07:00:00;Harvey Janus;Brown, Clarke and Martinez;Cooper, Holland and Nelson;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9948
1;2035-07-22T14:00:00;2035-07-22T14:00:00;Haenyeo Hyun-Ki;Brown, Clarke and Martinez;Cooper, Holland and Nelson;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9468
